"DateTime";"MacBook[en]"
"2010-03-31 00:00:00";1885
"2010-04-01 00:00:00";2125
"2010-04-02 00:00:00";1834
"2010-04-03 00:00:00";1993
"2010-04-04 00:00:00";2006
"2010-04-05 00:00:00";2190
"2010-04-06 00:00:00";2118
"2010-04-07 00:00:00";2047
"2010-04-08 00:00:00";2004
"2010-04-09 00:00:00";2108
"2010-04-10 00:00:00";1882
"2010-04-11 00:00:00";1893
"2010-04-12 00:00:00";1881
"2010-04-13 00:00:00";2749
"2010-04-14 00:00:00";2930
"2010-04-15 00:00:00";2419
"2010-04-16 00:00:00";2358
"2010-04-17 00:00:00";2225
"2010-04-18 00:00:00";1978
"2010-04-19 00:00:00";2191
"2010-04-20 00:00:00";2256
"2010-04-21 00:00:00";2166
"2010-04-22 00:00:00";1932
"2010-04-23 00:00:00";2035
"2010-04-24 00:00:00";2052
"2010-04-25 00:00:00";1986
"2010-04-26 00:00:00";2081
"2010-04-27 00:00:00";2116
"2010-04-28 00:00:00";1929
"2010-04-29 00:00:00";2074
"2010-04-30 00:00:00";2013
"2010-05-01 00:00:00";1930
"2010-05-02 00:00:00";1944
"2010-05-03 00:00:00";2076
"2010-05-04 00:00:00";1971
"2010-05-05 00:00:00";1856
"2010-05-06 00:00:00";1781
"2010-05-07 00:00:00";1847
"2010-05-08 00:00:00";1681
"2010-05-09 00:00:00";1790
"2010-05-10 00:00:00";1921
"2010-05-11 00:00:00";1860
"2010-05-12 00:00:00";1863
"2010-05-13 00:00:00";1606
"2010-05-14 00:00:00";1716
"2010-05-15 00:00:00";1780
"2010-05-16 00:00:00";1732
"2010-05-17 00:00:00";1834
"2010-05-18 00:00:00";1895
"2010-05-19 00:00:00";1681
"2010-05-20 00:00:00";1985
"2010-05-21 00:00:00";1957
"2010-05-22 00:00:00";1862
"2010-05-23 00:00:00";1878
"2010-05-24 00:00:00";1963
"2010-05-25 00:00:00";1981
"2010-05-26 00:00:00";1977
"2010-05-27 00:00:00";1999
"2010-05-28 00:00:00";1676
"2010-05-29 00:00:00";1997
"2010-05-30 00:00:00";1926
"2010-05-31 00:00:00";2064
"2010-06-01 00:00:00";1959
"2010-06-02 00:00:00";1971
"2010-06-03 00:00:00";1974
"2010-06-04 00:00:00";1935
"2010-06-05 00:00:00";1874
"2010-06-06 00:00:00";1772
"2010-06-07 00:00:00";2051
"2010-06-08 00:00:00";2060
"2010-06-09 00:00:00";2018
"2010-06-10 00:00:00";1885
"2010-06-11 00:00:00";1050
"2010-06-12 00:00:00";379
"2010-06-13 00:00:00";314
"2010-06-14 00:00:00";385
"2010-06-15 00:00:00";1014
"2010-06-16 00:00:00";1408
"2010-06-17 00:00:00";1862
"2010-06-18 00:00:00";1846
"2010-06-19 00:00:00";1842
"2010-06-20 00:00:00";1819
"2010-06-21 00:00:00";2009
"2010-06-22 00:00:00";1862
"2010-06-23 00:00:00";1787
"2010-06-24 00:00:00";1571
"2010-06-25 00:00:00";1548
"2010-06-26 00:00:00";1543
"2010-06-27 00:00:00";561
"2010-06-28 00:00:00";1074
"2010-06-29 00:00:00";1866
"2010-06-30 00:00:00";1781
"2010-07-01 00:00:00";1726
"2010-07-02 00:00:00";1636
"2010-07-03 00:00:00";1355
"2010-07-04 00:00:00";1466
"2010-07-05 00:00:00";646
"2010-07-06 00:00:00";1564
"2010-07-07 00:00:00";656
"2010-07-08 00:00:00";0
"2010-07-09 00:00:00";0
"2010-07-10 00:00:00";1056
"2010-07-11 00:00:00";1391
"2010-07-12 00:00:00";1455
"2010-07-13 00:00:00";1588
"2010-07-14 00:00:00";1463
"2010-07-15 00:00:00";1536
"2010-07-16 00:00:00";1561
"2010-07-17 00:00:00";1632
"2010-07-18 00:00:00";1490
"2010-07-19 00:00:00";1631
"2010-07-20 00:00:00";1607
"2010-07-21 00:00:00";1559
"2010-07-22 00:00:00";2164
"2010-07-23 00:00:00";2331
"2010-07-24 00:00:00";2116
"2010-07-25 00:00:00";2276
"2010-07-26 00:00:00";2746
"2010-07-27 00:00:00";2970
"2010-07-28 00:00:00";3041
"2010-07-29 00:00:00";2814
"2010-07-30 00:00:00";2608
"2010-07-31 00:00:00";2156
"2010-08-01 00:00:00";2278
"2010-08-02 00:00:00";2674
"2010-08-03 00:00:00";2612
"2010-08-04 00:00:00";2757
"2010-08-05 00:00:00";2544
"2010-08-06 00:00:00";2287
"2010-08-07 00:00:00";2183
"2010-08-08 00:00:00";2251
"2010-08-09 00:00:00";2757
"2010-08-10 00:00:00";2657
"2010-08-11 00:00:00";2603
"2010-08-12 00:00:00";2633
"2010-08-13 00:00:00";2338
"2010-08-14 00:00:00";2351
"2010-08-15 00:00:00";2318
"2010-08-16 00:00:00";2595
"2010-08-17 00:00:00";2657
"2010-08-18 00:00:00";2661
"2010-08-19 00:00:00";2682
"2010-08-20 00:00:00";2453
"2010-08-21 00:00:00";2294
"2010-08-22 00:00:00";2126
"2010-08-23 00:00:00";2781
"2010-08-24 00:00:00";2724
"2010-08-25 00:00:00";2684
"2010-08-26 00:00:00";2595
"2010-08-27 00:00:00";2600
"2010-08-28 00:00:00";2123
"2010-08-29 00:00:00";2264
"2010-08-30 00:00:00";2721
"2010-08-31 00:00:00";2891
"2010-09-01 00:00:00";2823
"2010-09-02 00:00:00";2814
"2010-09-03 00:00:00";2653
"2010-09-04 00:00:00";2460
"2010-09-05 00:00:00";2434
"2010-09-06 00:00:00";2616
"2010-09-07 00:00:00";2809
"2010-09-08 00:00:00";2695
"2010-09-09 00:00:00";2743
"2010-09-10 00:00:00";2530
"2010-09-11 00:00:00";2202
"2010-09-12 00:00:00";2391
"2010-09-13 00:00:00";2775
"2010-09-14 00:00:00";2748
"2010-09-15 00:00:00";2842
"2010-09-16 00:00:00";2534
"2010-09-17 00:00:00";2298
"2010-09-18 00:00:00";2194
"2010-09-19 00:00:00";2381
"2010-09-20 00:00:00";2608
"2010-09-21 00:00:00";2557
"2010-09-22 00:00:00";2450
"2010-09-23 00:00:00";2598
"2010-09-24 00:00:00";2382
"2010-09-25 00:00:00";2131
"2010-09-26 00:00:00";2302
"2010-09-27 00:00:00";2662
"2010-09-28 00:00:00";2495
"2010-09-29 00:00:00";2513
"2010-09-30 00:00:00";2420
"2010-10-01 00:00:00";2341
"2010-10-02 00:00:00";2143
"2010-10-03 00:00:00";2343
"2010-10-04 00:00:00";2676
"2010-10-05 00:00:00";2573
"2010-10-06 00:00:00";2423
"2010-10-07 00:00:00";2507
"2010-10-08 00:00:00";2311
"2010-10-09 00:00:00";1987
"2010-10-10 00:00:00";2203
"2010-10-11 00:00:00";2241
"2010-10-12 00:00:00";2265
"2010-10-13 00:00:00";2364
"2010-10-14 00:00:00";2311
"2010-10-15 00:00:00";2207
"2010-10-16 00:00:00";2069
"2010-10-17 00:00:00";2239
"2010-10-18 00:00:00";2472
"2010-10-19 00:00:00";2480
"2010-10-20 00:00:00";3192
"2010-10-21 00:00:00";4555
"2010-10-22 00:00:00";3557
"2010-10-23 00:00:00";2929
"2010-10-24 00:00:00";3018
"2010-10-25 00:00:00";3241
"2010-10-26 00:00:00";3164
"2010-10-27 00:00:00";3098
"2010-10-28 00:00:00";2588
"2010-10-29 00:00:00";2627
"2010-10-30 00:00:00";2351
"2010-10-31 00:00:00";2467
"2010-11-01 00:00:00";2744
"2010-11-02 00:00:00";2858
"2010-11-03 00:00:00";2679
"2010-11-04 00:00:00";2711
"2010-11-05 00:00:00";2490
"2010-11-06 00:00:00";2346
"2010-11-07 00:00:00";2616
"2010-11-08 00:00:00";2819
"2010-11-09 00:00:00";2635
"2010-11-10 00:00:00";2647
"2010-11-11 00:00:00";2547
"2010-11-12 00:00:00";2500
"2010-11-13 00:00:00";2196
"2010-11-14 00:00:00";2220
"2010-11-15 00:00:00";2465
"2010-11-16 00:00:00";2604
"2010-11-17 00:00:00";2621
"2010-11-18 00:00:00";2592
"2010-11-19 00:00:00";2493
"2010-11-20 00:00:00";2222
"2010-11-21 00:00:00";2393
"2010-11-22 00:00:00";2907
"2010-11-23 00:00:00";2721
"2010-11-24 00:00:00";2679
"2010-11-25 00:00:00";2573
"2010-11-26 00:00:00";2923
"2010-11-27 00:00:00";2392
"2010-11-28 00:00:00";2598
"2010-11-29 00:00:00";3002
"2010-11-30 00:00:00";1548
"2010-12-01 00:00:00";2729
"2010-12-02 00:00:00";2483
"2010-12-03 00:00:00";2428
"2010-12-04 00:00:00";2204
"2010-12-05 00:00:00";2469
"2010-12-06 00:00:00";2679
"2010-12-07 00:00:00";2580
"2010-12-08 00:00:00";2716
"2010-12-09 00:00:00";2545
"2010-12-10 00:00:00";2581
"2010-12-11 00:00:00";2330
"2010-12-12 00:00:00";2448
"2010-12-13 00:00:00";2720
"2010-12-14 00:00:00";2643
"2010-12-15 00:00:00";2575
"2010-12-16 00:00:00";2506
"2010-12-17 00:00:00";2293
"2010-12-18 00:00:00";2249
"2010-12-19 00:00:00";2373
"2010-12-20 00:00:00";2636
"2010-12-21 00:00:00";2508
"2010-12-22 00:00:00";2364
"2010-12-23 00:00:00";2233
"2010-12-24 00:00:00";1923
"2010-12-25 00:00:00";1996
"2010-12-26 00:00:00";2478
"2010-12-27 00:00:00";2894
"2010-12-28 00:00:00";2745
"2010-12-29 00:00:00";2647
"2010-12-30 00:00:00";2342
"2010-12-31 00:00:00";1836
"2011-01-01 00:00:00";1757
"2011-01-02 00:00:00";2496
"2011-01-03 00:00:00";2773
"2011-01-04 00:00:00";2719
"2011-01-05 00:00:00";2698
"2011-01-06 00:00:00";2648
"2011-01-07 00:00:00";2860
"2011-01-08 00:00:00";2577
"2011-01-09 00:00:00";2545
"2011-01-10 00:00:00";2707
"2011-01-11 00:00:00";2671
"2011-01-12 00:00:00";2602
"2011-01-13 00:00:00";2556
"2011-01-14 00:00:00";2481
"2011-01-15 00:00:00";2303
"2011-01-16 00:00:00";2546
"2011-01-17 00:00:00";2745
"2011-01-18 00:00:00";2830
"2011-01-19 00:00:00";2968
"2011-01-20 00:00:00";2678
"2011-01-21 00:00:00";2615
"2011-01-22 00:00:00";2127
"2011-01-23 00:00:00";2502
"2011-01-24 00:00:00";3263
"2011-01-25 00:00:00";2697
"2011-01-26 00:00:00";2483
"2011-01-27 00:00:00";2491
"2011-01-28 00:00:00";2392
"2011-01-29 00:00:00";2068
"2011-01-30 00:00:00";2151
"2011-01-31 00:00:00";2421
"2011-02-01 00:00:00";2522
"2011-02-02 00:00:00";2464
"2011-02-03 00:00:00";2492
"2011-02-04 00:00:00";2125
"2011-02-05 00:00:00";1974
"2011-02-06 00:00:00";2259
"2011-02-07 00:00:00";2370
"2011-02-08 00:00:00";2533
"2011-02-09 00:00:00";2512
"2011-02-10 00:00:00";2427
"2011-02-11 00:00:00";2366
"2011-02-12 00:00:00";2004
"2011-02-13 00:00:00";2189
"2011-02-14 00:00:00";2134
"2011-02-15 00:00:00";2395
"2011-02-16 00:00:00";2388
"2011-02-17 00:00:00";2224
"2011-02-18 00:00:00";2287
"2011-02-19 00:00:00";2193
"2011-02-20 00:00:00";2203
"2011-02-21 00:00:00";2632
"2011-02-22 00:00:00";2622
"2011-02-23 00:00:00";2915
"2011-02-24 00:00:00";3903
"2011-02-25 00:00:00";3772
"2011-02-26 00:00:00";2899
"2011-02-27 00:00:00";3038
"2011-02-28 00:00:00";3351
"2011-03-01 00:00:00";2767
"2011-03-02 00:00:00";3349
"2011-03-03 00:00:00";3338
"2011-03-04 00:00:00";2728
"2011-03-05 00:00:00";2463
"2011-03-06 00:00:00";2720
"2011-03-07 00:00:00";2900
"2011-03-08 00:00:00";2779
"2011-03-09 00:00:00";2797
"2011-03-10 00:00:00";2582
"2011-03-11 00:00:00";2359
"2011-03-12 00:00:00";2143
"2011-03-13 00:00:00";2320
"2011-03-14 00:00:00";2442
"2011-03-15 00:00:00";2380
"2011-03-16 00:00:00";2242
"2011-03-17 00:00:00";2359
"2011-03-18 00:00:00";2144
"2011-03-19 00:00:00";1980
"2011-03-20 00:00:00";2054
"2011-03-21 00:00:00";2388
"2011-03-22 00:00:00";2596
"2011-03-23 00:00:00";2235
"2011-03-24 00:00:00";2329
"2011-03-25 00:00:00";2042
"2011-03-26 00:00:00";1928
"2011-03-27 00:00:00";2024
"2011-03-28 00:00:00";2355
"2011-03-29 00:00:00";2354
"2011-03-30 00:00:00";2113
"2011-03-31 00:00:00";2265
"2011-04-01 00:00:00";2047
"2011-04-02 00:00:00";1751
"2011-04-03 00:00:00";2122
"2011-04-04 00:00:00";2191
"2011-04-05 00:00:00";2178
"2011-04-06 00:00:00";2225
"2011-04-07 00:00:00";2182
"2011-04-08 00:00:00";1878
"2011-04-09 00:00:00";1692
"2011-04-10 00:00:00";1826
"2011-04-11 00:00:00";2164
"2011-04-12 00:00:00";2061
"2011-04-13 00:00:00";2123
"2011-04-14 00:00:00";1967
"2011-04-15 00:00:00";1811
"2011-04-16 00:00:00";1698
"2011-04-17 00:00:00";1739
"2011-04-18 00:00:00";1982
"2011-04-19 00:00:00";2055
"2011-04-20 00:00:00";1923
"2011-04-21 00:00:00";1893
"2011-04-22 00:00:00";1784
"2011-04-23 00:00:00";1665
"2011-04-24 00:00:00";1724
"2011-04-25 00:00:00";1992
"2011-04-26 00:00:00";2091
"2011-04-27 00:00:00";2101
"2011-04-28 00:00:00";2043
"2011-04-29 00:00:00";1835
"2011-04-30 00:00:00";1645
"2011-05-01 00:00:00";1768
"2011-05-02 00:00:00";1985
"2011-05-03 00:00:00";2179
"2011-05-04 00:00:00";2372
"2011-05-05 00:00:00";2162
"2011-05-06 00:00:00";1897
"2011-05-07 00:00:00";1753
"2011-05-08 00:00:00";1807
"2011-05-09 00:00:00";2224
"2011-05-10 00:00:00";2227
"2011-05-11 00:00:00";2006
"2011-05-12 00:00:00";2212
"2011-05-13 00:00:00";1983
"2011-05-14 00:00:00";1831
"2011-05-15 00:00:00";1959
"2011-05-16 00:00:00";2270
"2011-05-17 00:00:00";2206
"2011-05-18 00:00:00";2139
"2011-05-19 00:00:00";2113
"2011-05-20 00:00:00";1884
"2011-05-21 00:00:00";1695
"2011-05-22 00:00:00";1895
"2011-05-23 00:00:00";2168
"2011-05-24 00:00:00";2116
"2011-05-25 00:00:00";2118
"2011-05-26 00:00:00";2016
"2011-05-27 00:00:00";1856
"2011-05-28 00:00:00";1608
"2011-05-29 00:00:00";1785
"2011-05-30 00:00:00";1890
"2011-05-31 00:00:00";2141
"2011-06-01 00:00:00";2112
"2011-06-02 00:00:00";2012
"2011-06-03 00:00:00";1780
"2011-06-04 00:00:00";1632
"2011-06-05 00:00:00";1722
"2011-06-06 00:00:00";2119
"2011-06-07 00:00:00";2520
"2011-06-08 00:00:00";2309
"2011-06-09 00:00:00";2250
"2011-06-10 00:00:00";2111
"2011-06-11 00:00:00";1729
"2011-06-12 00:00:00";1959
"2011-06-13 00:00:00";2102
"2011-06-14 00:00:00";1928
"2011-06-15 00:00:00";2235
"2011-06-16 00:00:00";2252
"2011-06-17 00:00:00";2039
"2011-06-18 00:00:00";1760
"2011-06-19 00:00:00";1911
"2011-06-20 00:00:00";2280
"2011-06-21 00:00:00";2335
"2011-06-22 00:00:00";2257
"2011-06-23 00:00:00";5313
"2011-06-24 00:00:00";2089
"2011-06-25 00:00:00";1674
"2011-06-26 00:00:00";1915
"2011-06-27 00:00:00";2348
"2011-06-28 00:00:00";2171
"2011-06-29 00:00:00";2286
"2011-06-30 00:00:00";2140
"2011-07-01 00:00:00";2016
"2011-07-02 00:00:00";1713
"2011-07-03 00:00:00";1760
"2011-07-04 00:00:00";1999
"2011-07-05 00:00:00";2195
"2011-07-06 00:00:00";2162
"2011-07-07 00:00:00";2294
"2011-07-08 00:00:00";1993
"2011-07-09 00:00:00";1761
"2011-07-10 00:00:00";1789
"2011-07-11 00:00:00";2115
"2011-07-12 00:00:00";2178
"2011-07-13 00:00:00";2009
"2011-07-14 00:00:00";2175
"2011-07-15 00:00:00";2023
"2011-07-16 00:00:00";1732
"2011-07-17 00:00:00";1883
"2011-07-18 00:00:00";2268
"2011-07-19 00:00:00";2376
"2011-07-20 00:00:00";6589
"2011-07-21 00:00:00";6325
"2011-07-22 00:00:00";4687
"2011-07-23 00:00:00";3654
"2011-07-24 00:00:00";3908
"2011-07-25 00:00:00";4181
"2011-07-26 00:00:00";4182
"2011-07-27 00:00:00";3952
"2011-07-28 00:00:00";3838
"2011-07-29 00:00:00";3676
"2011-07-30 00:00:00";3180
"2011-07-31 00:00:00";3102
"2011-08-01 00:00:00";3604
"2011-08-02 00:00:00";3543
"2011-08-03 00:00:00";3390
"2011-08-04 00:00:00";3247
"2011-08-05 00:00:00";3161
"2011-08-06 00:00:00";2713
"2011-08-07 00:00:00";2876
"2011-08-08 00:00:00";3291
"2011-08-09 00:00:00";2833
"2011-08-10 00:00:00";3198
"2011-08-11 00:00:00";3085
"2011-08-12 00:00:00";2912
"2011-08-13 00:00:00";2716
"2011-08-14 00:00:00";2629
"2011-08-15 00:00:00";2920
"2011-08-16 00:00:00";3177
"2011-08-17 00:00:00";2584
"2011-08-18 00:00:00";2495
"2011-08-19 00:00:00";2237
"2011-08-20 00:00:00";2476
"2011-08-21 00:00:00";2498
"2011-08-22 00:00:00";2907
"2011-08-23 00:00:00";2640
"2011-08-24 00:00:00";2697
"2011-08-25 00:00:00";3825
"2011-08-26 00:00:00";3395
"2011-08-27 00:00:00";2869
"2011-08-28 00:00:00";2735
"2011-08-29 00:00:00";2822
"2011-08-30 00:00:00";2838
"2011-08-31 00:00:00";2758
"2011-09-01 00:00:00";2639
"2011-09-02 00:00:00";2652
"2011-09-03 00:00:00";2241
"2011-09-04 00:00:00";2327
"2011-09-05 00:00:00";2399
"2011-09-06 00:00:00";2479
"2011-09-07 00:00:00";2325
"2011-09-08 00:00:00";2378
"2011-09-09 00:00:00";2346
"2011-09-10 00:00:00";2309
"2011-09-11 00:00:00";2173
"2011-09-12 00:00:00";2261
"2011-09-13 00:00:00";2238
"2011-09-14 00:00:00";2395
"2011-09-15 00:00:00";2576
"2011-09-16 00:00:00";2404
"2011-09-17 00:00:00";2167
"2011-09-18 00:00:00";2086
"2011-09-19 00:00:00";2255
"2011-09-20 00:00:00";2235
"2011-09-21 00:00:00";2234
"2011-09-22 00:00:00";2160
"2011-09-23 00:00:00";2119
"2011-09-24 00:00:00";2201
"2011-09-25 00:00:00";2015
"2011-09-26 00:00:00";2128
"2011-09-27 00:00:00";2112
"2011-09-28 00:00:00";2012
"2011-09-29 00:00:00";2229
"2011-09-30 00:00:00";2415
"2011-10-01 00:00:00";2355
"2011-10-02 00:00:00";2225
"2011-10-03 00:00:00";2610
"2011-10-04 00:00:00";2840
"2011-10-05 00:00:00";2865
"2011-10-06 00:00:00";7545
"2011-10-07 00:00:00";5065
"2011-10-08 00:00:00";3024
"2011-10-09 00:00:00";3485
"2011-10-10 00:00:00";3398
"2011-10-11 00:00:00";3227
"2011-10-12 00:00:00";3753
"2011-10-13 00:00:00";5571
"2011-10-14 00:00:00";3047
"2011-10-15 00:00:00";2541
"2011-10-16 00:00:00";2562
"2011-10-17 00:00:00";2941
"2011-10-18 00:00:00";2845
"2011-10-19 00:00:00";2816
"2011-10-20 00:00:00";2613
"2011-10-21 00:00:00";2643
"2011-10-22 00:00:00";2035
"2011-10-23 00:00:00";2684
"2011-10-24 00:00:00";3059
"2011-10-25 00:00:00";3171
"2011-10-26 00:00:00";3419
"2011-10-27 00:00:00";3024
"2011-10-28 00:00:00";2871
"2011-10-29 00:00:00";2619
"2011-10-30 00:00:00";2741
"2011-10-31 00:00:00";3178
"2011-11-01 00:00:00";3048
"2011-11-02 00:00:00";3160
"2011-11-03 00:00:00";3044
"2011-11-04 00:00:00";2903
"2011-11-05 00:00:00";2637
"2011-11-06 00:00:00";2823
"2011-11-07 00:00:00";3091
"2011-11-08 00:00:00";3209
"2011-11-09 00:00:00";3118
"2011-11-10 00:00:00";2981
"2011-11-11 00:00:00";2815
"2011-11-12 00:00:00";2403
"2011-11-13 00:00:00";2756
"2011-11-14 00:00:00";3228
"2011-11-15 00:00:00";3106
"2011-11-16 00:00:00";3133
"2011-11-17 00:00:00";3056
"2011-11-18 00:00:00";2816
"2011-11-19 00:00:00";2565
"2011-11-20 00:00:00";2681
"2011-11-21 00:00:00";3084
"2011-11-22 00:00:00";3166
"2011-11-23 00:00:00";3013
"2011-11-24 00:00:00";2917
"2011-11-25 00:00:00";3622
"2011-11-26 00:00:00";3099
"2011-11-27 00:00:00";3027
"2011-11-28 00:00:00";3335
"2011-11-29 00:00:00";3420
"2011-11-30 00:00:00";3177
"2011-12-01 00:00:00";3104
"2011-12-02 00:00:00";2893
"2011-12-03 00:00:00";2734
"2011-12-04 00:00:00";2710
"2011-12-05 00:00:00";3117
"2011-12-06 00:00:00";3273
"2011-12-07 00:00:00";2931
"2011-12-08 00:00:00";3105
"2011-12-09 00:00:00";2758
"2011-12-10 00:00:00";2446
"2011-12-11 00:00:00";2655
"2011-12-12 00:00:00";3076
"2011-12-13 00:00:00";3019
"2011-12-14 00:00:00";3056
"2011-12-15 00:00:00";2847
"2011-12-16 00:00:00";2664
"2011-12-17 00:00:00";2323
"2011-12-18 00:00:00";2672
"2011-12-19 00:00:00";2928
"2011-12-20 00:00:00";2873
"2011-12-21 00:00:00";2708
"2011-12-22 00:00:00";2558
"2011-12-23 00:00:00";144
"2011-12-24 00:00:00";0
"2011-12-25 00:00:00";0
"2011-12-26 00:00:00";1289
"2011-12-27 00:00:00";3032
"2011-12-28 00:00:00";3041
"2011-12-29 00:00:00";2814
"2011-12-30 00:00:00";2642
"2011-12-31 00:00:00";2261
"2012-01-01 00:00:00";1964
"2012-01-02 00:00:00";2989
"2012-01-03 00:00:00";3103
"2012-01-04 00:00:00";3109
"2012-01-05 00:00:00";3013
"2012-01-06 00:00:00";2902
"2012-01-07 00:00:00";2691
"2012-01-08 00:00:00";2771
"2012-01-09 00:00:00";3070
"2012-01-10 00:00:00";3056
"2012-01-11 00:00:00";2927
"2012-01-12 00:00:00";2989
"2012-01-13 00:00:00";2824
"2012-01-14 00:00:00";2553
"2012-01-15 00:00:00";2688
"2012-01-16 00:00:00";2894
"2012-01-17 00:00:00";3027
"2012-01-18 00:00:00";3788
"2012-01-19 00:00:00";2960
"2012-01-20 00:00:00";2872
"2012-01-21 00:00:00";2619
"2012-01-22 00:00:00";2845
"2012-01-23 00:00:00";3083
"2012-01-24 00:00:00";3034
"2012-01-25 00:00:00";2997
"2012-01-26 00:00:00";3013
"2012-01-27 00:00:00";2890
"2012-01-28 00:00:00";2748
"2012-01-29 00:00:00";2781
"2012-01-30 00:00:00";3141
"2012-01-31 00:00:00";2968
"2012-02-01 00:00:00";2958
"2012-02-02 00:00:00";2935
"2012-02-03 00:00:00";2755
"2012-02-04 00:00:00";2687
"2012-02-05 00:00:00";2654
"2012-02-06 00:00:00";2930
"2012-02-07 00:00:00";3061
"2012-02-08 00:00:00";2914
"2012-02-09 00:00:00";3001
"2012-02-10 00:00:00";3007
"2012-02-11 00:00:00";2631
"2012-02-12 00:00:00";2729
"2012-02-13 00:00:00";2897
"2012-02-14 00:00:00";2868
"2012-02-15 00:00:00";2702
"2012-02-16 00:00:00";3239
"2012-02-17 00:00:00";3538
"2012-02-18 00:00:00";2826
"2012-02-19 00:00:00";2731
"2012-02-20 00:00:00";3137
"2012-02-21 00:00:00";3011
"2012-02-22 00:00:00";3123
"2012-02-23 00:00:00";2814
"2012-02-24 00:00:00";2627
"2012-02-25 00:00:00";2546
"2012-02-26 00:00:00";2520
"2012-02-27 00:00:00";2756
"2012-02-28 00:00:00";2792
"2012-02-29 00:00:00";2940
"2012-03-01 00:00:00";2722
"2012-03-02 00:00:00";2576
"2012-03-03 00:00:00";2383
"2012-03-04 00:00:00";2608
"2012-03-05 00:00:00";2736
"2012-03-06 00:00:00";2769
"2012-03-07 00:00:00";2797
"2012-03-08 00:00:00";2655
"2012-03-09 00:00:00";1417
"2012-03-10 00:00:00";1809
"2012-03-11 00:00:00";2501
"2012-03-12 00:00:00";2735
"2012-03-13 00:00:00";2649
"2012-03-14 00:00:00";2586
"2012-03-15 00:00:00";2556
"2012-03-16 00:00:00";2497
"2012-03-17 00:00:00";2829
"2012-03-18 00:00:00";2352
"2012-03-19 00:00:00";2766
"2012-03-20 00:00:00";2451
"2012-03-21 00:00:00";2357
"2012-03-22 00:00:00";2083
"2012-03-23 00:00:00";1974
"2012-03-24 00:00:00";1676
"2012-03-25 00:00:00";2014
"2012-03-26 00:00:00";2581
"2012-03-27 00:00:00";2261
"2012-03-28 00:00:00";2298
"2012-03-29 00:00:00";2291
"2012-03-30 00:00:00";2347
"2012-03-31 00:00:00";2027
"2012-04-01 00:00:00";2039
"2012-04-02 00:00:00";2326
"2012-04-03 00:00:00";2447
"2012-04-04 00:00:00";2260
"2012-04-05 00:00:00";2164
"2012-04-06 00:00:00";2015
"2012-04-07 00:00:00";1967
"2012-04-08 00:00:00";1966
"2012-04-09 00:00:00";2354
"2012-04-10 00:00:00";2349
"2012-04-11 00:00:00";2186
"2012-04-12 00:00:00";2104
"2012-04-13 00:00:00";1978
"2012-04-14 00:00:00";1713
"2012-04-15 00:00:00";1820
"2012-04-16 00:00:00";2187
"2012-04-17 00:00:00";2304
"2012-04-18 00:00:00";2307
"2012-04-19 00:00:00";2264
"2012-04-20 00:00:00";1878
"2012-04-21 00:00:00";1721
"2012-04-22 00:00:00";1800
"2012-04-23 00:00:00";2237
"2012-04-24 00:00:00";2194
"2012-04-25 00:00:00";2275
"2012-04-26 00:00:00";2100
"2012-04-27 00:00:00";1960
"2012-04-28 00:00:00";1757
"2012-04-29 00:00:00";2015
"2012-04-30 00:00:00";2223
"2012-05-01 00:00:00";2196
"2012-05-02 00:00:00";2241
"2012-05-03 00:00:00";2136
"2012-05-04 00:00:00";2044
"2012-05-05 00:00:00";1773
"2012-05-06 00:00:00";1867
"2012-05-07 00:00:00";2232
"2012-05-08 00:00:00";2286
"2012-05-09 00:00:00";2151
"2012-05-10 00:00:00";2012
"2012-05-11 00:00:00";1951
"2012-05-12 00:00:00";1720
"2012-05-13 00:00:00";1842
"2012-05-14 00:00:00";2246
"2012-05-15 00:00:00";2669
"2012-05-16 00:00:00";2318
"2012-05-17 00:00:00";2116
"2012-05-18 00:00:00";1931
"2012-05-19 00:00:00";1684
"2012-05-20 00:00:00";1903
"2012-05-21 00:00:00";2167
"2012-05-22 00:00:00";2280
"2012-05-23 00:00:00";2095
"2012-05-24 00:00:00";2006
"2012-05-25 00:00:00";1791
"2012-05-26 00:00:00";1554
"2012-05-27 00:00:00";1613
"2012-05-28 00:00:00";1943
"2012-05-29 00:00:00";2139
"2012-05-30 00:00:00";2112
"2012-05-31 00:00:00";2054
"2012-06-01 00:00:00";1956
"2012-06-02 00:00:00";1837
"2012-06-03 00:00:00";1931
"2012-06-04 00:00:00";2124
"2012-06-05 00:00:00";2145
"2012-06-06 00:00:00";2194
"2012-06-07 00:00:00";2122
"2012-06-08 00:00:00";2063
"2012-06-09 00:00:00";1822
"2012-06-10 00:00:00";1843
"2012-06-11 00:00:00";4398
"2012-06-12 00:00:00";5101
"2012-06-13 00:00:00";4344
"2012-06-14 00:00:00";3607
"2012-06-15 00:00:00";3089
"2012-06-16 00:00:00";2575
"2012-06-17 00:00:00";2687
"2012-06-18 00:00:00";3217
"2012-06-19 00:00:00";2983
"2012-06-20 00:00:00";2773
"2012-06-21 00:00:00";2642
"2012-06-22 00:00:00";2424
"2012-06-23 00:00:00";2095
"2012-06-24 00:00:00";2303
"2012-06-25 00:00:00";2628
"2012-06-26 00:00:00";2539
"2012-06-27 00:00:00";2462
"2012-06-28 00:00:00";2450
"2012-06-29 00:00:00";2152
"2012-06-30 00:00:00";1989
