"DateTime";"Bitcoin[en]"
"2016-05-30 00:00:00";5772
"2016-05-31 00:00:00";7279
"2016-06-01 00:00:00";5660
"2016-06-02 00:00:00";5138
"2016-06-03 00:00:00";4613
"2016-06-04 00:00:00";3168
"2016-06-05 00:00:00";4624
"2016-06-06 00:00:00";6411
"2016-06-07 00:00:00";5263
"2016-06-08 00:00:00";5172
"2016-06-09 00:00:00";5030
"2016-06-10 00:00:00";4389
"2016-06-11 00:00:00";3082
"2016-06-12 00:00:00";3483
"2016-06-13 00:00:00";6523
"2016-06-14 00:00:00";5839
"2016-06-15 00:00:00";5455
"2016-06-16 00:00:00";5441
"2016-06-17 00:00:00";5347
"2016-06-18 00:00:00";3596
"2016-06-19 00:00:00";3726
"2016-06-20 00:00:00";6360
"2016-06-21 00:00:00";6803
"2016-06-22 00:00:00";5454
"2016-06-23 00:00:00";5603
"2016-06-24 00:00:00";13085
"2016-06-25 00:00:00";7791
"2016-06-26 00:00:00";3496
"2016-06-27 00:00:00";7125
"2016-06-28 00:00:00";5453
"2016-06-29 00:00:00";5279
"2016-06-30 00:00:00";5055
"2016-07-01 00:00:00";4450
"2016-07-02 00:00:00";3581
"2016-07-03 00:00:00";3522
"2016-07-04 00:00:00";4712
"2016-07-05 00:00:00";5084
"2016-07-06 00:00:00";4726
"2016-07-07 00:00:00";5168
"2016-07-08 00:00:00";4646
"2016-07-09 00:00:00";3889
"2016-07-10 00:00:00";4290
"2016-07-11 00:00:00";5616
"2016-07-12 00:00:00";5707
"2016-07-13 00:00:00";5751
"2016-07-14 00:00:00";5205
"2016-07-15 00:00:00";4571
"2016-07-16 00:00:00";3194
"2016-07-17 00:00:00";3210
"2016-07-18 00:00:00";5038
"2016-07-19 00:00:00";4475
"2016-07-20 00:00:00";4748
"2016-07-21 00:00:00";4995
"2016-07-22 00:00:00";4529
"2016-07-23 00:00:00";4515
"2016-07-24 00:00:00";3116
"2016-07-25 00:00:00";5310
"2016-07-26 00:00:00";5465
"2016-07-27 00:00:00";5580
"2016-07-28 00:00:00";4897
"2016-07-29 00:00:00";4382
"2016-07-30 00:00:00";3445
"2016-07-31 00:00:00";64585
"2016-08-01 00:00:00";4235
"2016-08-02 00:00:00";4614
"2016-08-03 00:00:00";10535
"2016-08-04 00:00:00";6409
"2016-08-05 00:00:00";4899
"2016-08-06 00:00:00";3280
"2016-08-07 00:00:00";4491
"2016-08-08 00:00:00";5940
"2016-08-09 00:00:00";6565
"2016-08-10 00:00:00";4758
"2016-08-11 00:00:00";4470
"2016-08-12 00:00:00";3929
"2016-08-13 00:00:00";2893
"2016-08-14 00:00:00";2836
"2016-08-15 00:00:00";4049
"2016-08-16 00:00:00";4568
"2016-08-17 00:00:00";4679
"2016-08-18 00:00:00";5682
"2016-08-19 00:00:00";4369
"2016-08-20 00:00:00";3075
"2016-08-21 00:00:00";3170
"2016-08-22 00:00:00";4673
"2016-08-23 00:00:00";4999
"2016-08-24 00:00:00";5263
"2016-08-25 00:00:00";4942
"2016-08-26 00:00:00";4603
"2016-08-27 00:00:00";3357
"2016-08-28 00:00:00";3373
"2016-08-29 00:00:00";4824
"2016-08-30 00:00:00";4797
"2016-08-31 00:00:00";4940
"2016-09-01 00:00:00";4711
"2016-09-02 00:00:00";4443
"2016-09-03 00:00:00";3604
"2016-09-04 00:00:00";3803
"2016-09-05 00:00:00";4703
"2016-09-06 00:00:00";5468
"2016-09-07 00:00:00";5328
"2016-09-08 00:00:00";5659
"2016-09-09 00:00:00";5031
"2016-09-10 00:00:00";3541
"2016-09-11 00:00:00";3437
"2016-09-12 00:00:00";5792
"2016-09-13 00:00:00";6344
"2016-09-14 00:00:00";6150
"2016-09-15 00:00:00";5481
"2016-09-16 00:00:00";6012
"2016-09-17 00:00:00";4398
"2016-09-18 00:00:00";4162
"2016-09-19 00:00:00";5233
"2016-09-20 00:00:00";5481
"2016-09-21 00:00:00";5089
"2016-09-22 00:00:00";5997
"2016-09-23 00:00:00";4327
"2016-09-24 00:00:00";3037
"2016-09-25 00:00:00";3133
"2016-09-26 00:00:00";5354
"2016-09-27 00:00:00";4677
"2016-09-28 00:00:00";4562
"2016-09-29 00:00:00";4498
"2016-09-30 00:00:00";4414
"2016-10-01 00:00:00";3647
"2016-10-02 00:00:00";3427
"2016-10-03 00:00:00";4408
"2016-10-04 00:00:00";5063
"2016-10-05 00:00:00";4760
"2016-10-06 00:00:00";4610
"2016-10-07 00:00:00";4584
"2016-10-08 00:00:00";2942
"2016-10-09 00:00:00";2964
"2016-10-10 00:00:00";4062
"2016-10-11 00:00:00";4797
"2016-10-12 00:00:00";5886
"2016-10-13 00:00:00";4899
"2016-10-14 00:00:00";4415
"2016-10-15 00:00:00";2961
"2016-10-16 00:00:00";3173
"2016-10-17 00:00:00";4974
"2016-10-18 00:00:00";4859
"2016-10-19 00:00:00";4746
"2016-10-20 00:00:00";4212
"2016-10-21 00:00:00";6237
"2016-10-22 00:00:00";2974
"2016-10-23 00:00:00";3787
"2016-10-24 00:00:00";4860
"2016-10-25 00:00:00";6026
"2016-10-26 00:00:00";4646
"2016-10-27 00:00:00";4736
"2016-10-28 00:00:00";4874
"2016-10-29 00:00:00";4158
"2016-10-30 00:00:00";3209
"2016-10-31 00:00:00";5597
"2016-11-01 00:00:00";5170
"2016-11-02 00:00:00";5301
"2016-11-03 00:00:00";5165
"2016-11-04 00:00:00";4655
"2016-11-05 00:00:00";3993
"2016-11-06 00:00:00";4290
"2016-11-07 00:00:00";6009
"2016-11-08 00:00:00";6121
"2016-11-09 00:00:00";6354
"2016-11-10 00:00:00";5395
"2016-11-11 00:00:00";4778
"2016-11-12 00:00:00";3393
"2016-11-13 00:00:00";3636
"2016-11-14 00:00:00";16015
"2016-11-15 00:00:00";6556
"2016-11-16 00:00:00";6850
"2016-11-17 00:00:00";5710
"2016-11-18 00:00:00";5285
"2016-11-19 00:00:00";3881
"2016-11-20 00:00:00";4328
"2016-11-21 00:00:00";5879
"2016-11-22 00:00:00";6108
"2016-11-23 00:00:00";5289
"2016-11-24 00:00:00";5520
"2016-11-25 00:00:00";4654
"2016-11-26 00:00:00";3387
"2016-11-27 00:00:00";3615
"2016-11-28 00:00:00";7002
"2016-11-29 00:00:00";6813
"2016-11-30 00:00:00";6057
"2016-12-01 00:00:00";5624
"2016-12-02 00:00:00";5380
"2016-12-03 00:00:00";3425
"2016-12-04 00:00:00";3540
"2016-12-05 00:00:00";5190
"2016-12-06 00:00:00";5455
"2016-12-07 00:00:00";5320
"2016-12-08 00:00:00";5444
"2016-12-09 00:00:00";4751
"2016-12-10 00:00:00";3529
"2016-12-11 00:00:00";3475
"2016-12-12 00:00:00";5214
"2016-12-13 00:00:00";5880
"2016-12-14 00:00:00";5743
"2016-12-15 00:00:00";5419
"2016-12-16 00:00:00";5024
"2016-12-17 00:00:00";3570
"2016-12-18 00:00:00";3563
"2016-12-19 00:00:00";5451
"2016-12-20 00:00:00";5880
"2016-12-21 00:00:00";6190
"2016-12-22 00:00:00";6600
"2016-12-23 00:00:00";6309
"2016-12-24 00:00:00";4225
"2016-12-25 00:00:00";3511
"2016-12-26 00:00:00";4575
"2016-12-27 00:00:00";5532
"2016-12-28 00:00:00";6478
"2016-12-29 00:00:00";7927
"2016-12-30 00:00:00";6440
"2016-12-31 00:00:00";5579
"2017-01-01 00:00:00";3139
"2017-01-02 00:00:00";9165
"2017-01-03 00:00:00";12354
"2017-01-04 00:00:00";10757
"2017-01-05 00:00:00";11938
"2017-01-06 00:00:00";10331
"2017-01-07 00:00:00";6626
"2017-01-08 00:00:00";5705
"2017-01-09 00:00:00";8396
"2017-01-10 00:00:00";8109
"2017-01-11 00:00:00";8710
"2017-01-12 00:00:00";8944
"2017-01-13 00:00:00";8461
"2017-01-14 00:00:00";6769
"2017-01-15 00:00:00";4410
"2017-01-16 00:00:00";6760
"2017-01-17 00:00:00";9082
"2017-01-18 00:00:00";7310
"2017-01-19 00:00:00";7845
"2017-01-20 00:00:00";5719
"2017-01-21 00:00:00";4105
"2017-01-22 00:00:00";4347
"2017-01-23 00:00:00";7869
"2017-01-24 00:00:00";6783
"2017-01-25 00:00:00";6104
"2017-01-26 00:00:00";5788
"2017-01-27 00:00:00";5867
"2017-01-28 00:00:00";6059
"2017-01-29 00:00:00";4559
"2017-01-30 00:00:00";6575
"2017-01-31 00:00:00";6785
"2017-02-01 00:00:00";7279
"2017-02-02 00:00:00";6503
"2017-02-03 00:00:00";5933
"2017-02-04 00:00:00";4401
"2017-02-05 00:00:00";4477
"2017-02-06 00:00:00";6576
"2017-02-07 00:00:00";6864
"2017-02-08 00:00:00";6687
"2017-02-09 00:00:00";6764
"2017-02-10 00:00:00";6399
"2017-02-11 00:00:00";4032
"2017-02-12 00:00:00";4296
"2017-02-13 00:00:00";6383
"2017-02-14 00:00:00";6033
"2017-02-15 00:00:00";6309
"2017-02-16 00:00:00";6555
"2017-02-17 00:00:00";8035
"2017-02-18 00:00:00";6226
"2017-02-19 00:00:00";4152
"2017-02-20 00:00:00";6206
"2017-02-21 00:00:00";6848
"2017-02-22 00:00:00";6635
"2017-02-23 00:00:00";6833
"2017-02-24 00:00:00";7607
"2017-02-25 00:00:00";9756
"2017-02-26 00:00:00";8833
"2017-02-27 00:00:00";8347
"2017-02-28 00:00:00";8908
"2017-03-01 00:00:00";10901
"2017-03-02 00:00:00";9354
"2017-03-03 00:00:00";18219
"2017-03-04 00:00:00";9202
"2017-03-05 00:00:00";6396
"2017-03-06 00:00:00";10058
"2017-03-07 00:00:00";8495
"2017-03-08 00:00:00";7757
"2017-03-09 00:00:00";7891
"2017-03-10 00:00:00";10636
"2017-03-11 00:00:00";6554
"2017-03-12 00:00:00";5678
"2017-03-13 00:00:00";8727
"2017-03-14 00:00:00";12106
"2017-03-15 00:00:00";10864
"2017-03-16 00:00:00";9607
"2017-03-17 00:00:00";9218
"2017-03-18 00:00:00";7668
"2017-03-19 00:00:00";6466
"2017-03-20 00:00:00";11100
"2017-03-21 00:00:00";9895
"2017-03-22 00:00:00";7650
"2017-03-23 00:00:00";7643
"2017-03-24 00:00:00";6676
"2017-03-25 00:00:00";4807
"2017-03-26 00:00:00";5400
"2017-03-27 00:00:00";7260
"2017-03-28 00:00:00";7253
"2017-03-29 00:00:00";6807
"2017-03-30 00:00:00";7351
"2017-03-31 00:00:00";6512
"2017-04-01 00:00:00";5436
"2017-04-02 00:00:00";4688
"2017-04-03 00:00:00";7765
"2017-04-04 00:00:00";7558
"2017-04-05 00:00:00";6730
"2017-04-06 00:00:00";6626
"2017-04-07 00:00:00";5923
"2017-04-08 00:00:00";4617
"2017-04-09 00:00:00";4384
"2017-04-10 00:00:00";6734
"2017-04-11 00:00:00";9639
"2017-04-12 00:00:00";6869
"2017-04-13 00:00:00";6286
"2017-04-14 00:00:00";5424
"2017-04-15 00:00:00";4040
"2017-04-16 00:00:00";3944
"2017-04-17 00:00:00";7993
"2017-04-18 00:00:00";10243
"2017-04-19 00:00:00";7023
"2017-04-20 00:00:00";7026
"2017-04-21 00:00:00";6362
"2017-04-22 00:00:00";4281
"2017-04-23 00:00:00";4416
"2017-04-24 00:00:00";8918
"2017-04-25 00:00:00";9210
"2017-04-26 00:00:00";7009
"2017-04-27 00:00:00";6836
"2017-04-28 00:00:00";6393
"2017-04-29 00:00:00";4421
"2017-04-30 00:00:00";9047
"2017-05-01 00:00:00";6330
"2017-05-02 00:00:00";8339
"2017-05-03 00:00:00";8480
"2017-05-04 00:00:00";9151
"2017-05-05 00:00:00";7881
"2017-05-06 00:00:00";5786
"2017-05-07 00:00:00";5940
"2017-05-08 00:00:00";9620
"2017-05-09 00:00:00";11387
"2017-05-10 00:00:00";11724
"2017-05-11 00:00:00";10790
"2017-05-12 00:00:00";18593
"2017-05-13 00:00:00";17754
"2017-05-14 00:00:00";15400
"2017-05-15 00:00:00";43489
"2017-05-16 00:00:00";41933
"2017-05-17 00:00:00";28589
"2017-05-18 00:00:00";21572
"2017-05-19 00:00:00";17667
"2017-05-20 00:00:00";11099
"2017-05-21 00:00:00";10426
"2017-05-22 00:00:00";36878
"2017-05-23 00:00:00";31830
"2017-05-24 00:00:00";29688
"2017-05-25 00:00:00";31403
"2017-05-26 00:00:00";23991
"2017-05-27 00:00:00";13479
"2017-05-28 00:00:00";9909
"2017-05-29 00:00:00";15050
"2017-05-30 00:00:00";17292
"2017-05-31 00:00:00";16670
"2017-06-01 00:00:00";14445
"2017-06-02 00:00:00";12276
"2017-06-03 00:00:00";9208
"2017-06-04 00:00:00";7872
"2017-06-05 00:00:00";13791
"2017-06-06 00:00:00";17295
"2017-06-07 00:00:00";16265
"2017-06-08 00:00:00";13447
"2017-06-09 00:00:00";11804
"2017-06-10 00:00:00";8387
"2017-06-11 00:00:00";10025
"2017-06-12 00:00:00";17537
"2017-06-13 00:00:00";16026
"2017-06-14 00:00:00";13629
"2017-06-15 00:00:00";14160
"2017-06-16 00:00:00";13532
"2017-06-17 00:00:00";7694
"2017-06-18 00:00:00";7813
"2017-06-19 00:00:00";12394
"2017-06-20 00:00:00";14712
"2017-06-21 00:00:00";17450
"2017-06-22 00:00:00";15635
"2017-06-23 00:00:00";11630
"2017-06-24 00:00:00";8079
"2017-06-25 00:00:00";7606
"2017-06-26 00:00:00";11619
"2017-06-27 00:00:00";16117
"2017-06-28 00:00:00";20984
"2017-06-29 00:00:00";15850
"2017-06-30 00:00:00";11869
"2017-07-01 00:00:00";8546
"2017-07-02 00:00:00";10019
"2017-07-03 00:00:00";11944
"2017-07-04 00:00:00";11407
"2017-07-05 00:00:00";12921
"2017-07-06 00:00:00";13518
"2017-07-07 00:00:00";11202
"2017-07-08 00:00:00";7621
"2017-07-09 00:00:00";7600
"2017-07-10 00:00:00";12575
"2017-07-11 00:00:00";13706
"2017-07-12 00:00:00";13267
"2017-07-13 00:00:00";13339
"2017-07-14 00:00:00";11425
"2017-07-15 00:00:00";7092
"2017-07-16 00:00:00";7307
"2017-07-17 00:00:00";12274
"2017-07-18 00:00:00";14758
"2017-07-19 00:00:00";19575
"2017-07-20 00:00:00";17699
"2017-07-21 00:00:00";12243
"2017-07-22 00:00:00";8546
"2017-07-23 00:00:00";12173
"2017-07-24 00:00:00";14344
"2017-07-25 00:00:00";13056
"2017-07-26 00:00:00";13539
"2017-07-27 00:00:00";14229
"2017-07-28 00:00:00";11375
"2017-07-29 00:00:00";8576
"2017-07-30 00:00:00";21422
"2017-07-31 00:00:00";12232
"2017-08-01 00:00:00";34669
"2017-08-02 00:00:00";58269
"2017-08-03 00:00:00";15930
"2017-08-04 00:00:00";11378
"2017-08-05 00:00:00";9728
"2017-08-06 00:00:00";8608
"2017-08-07 00:00:00";15352
"2017-08-08 00:00:00";17695
"2017-08-09 00:00:00";16144
"2017-08-10 00:00:00";14783
"2017-08-11 00:00:00";13806
"2017-08-12 00:00:00";9315
"2017-08-13 00:00:00";11985
"2017-08-14 00:00:00";24114
"2017-08-15 00:00:00";20269
"2017-08-16 00:00:00";18235
"2017-08-17 00:00:00";16913
"2017-08-18 00:00:00";16216
"2017-08-19 00:00:00";11222
"2017-08-20 00:00:00";11345
"2017-08-21 00:00:00";16973
"2017-08-22 00:00:00";18382
"2017-08-23 00:00:00";17551
"2017-08-24 00:00:00";16886
"2017-08-25 00:00:00";14292
"2017-08-26 00:00:00";9714
"2017-08-27 00:00:00";9062
"2017-08-28 00:00:00";14189
"2017-08-29 00:00:00";16382
"2017-08-30 00:00:00";16928
"2017-08-31 00:00:00";18026
"2017-09-01 00:00:00";15709
"2017-09-02 00:00:00";11134
"2017-09-03 00:00:00";10692
"2017-09-04 00:00:00";15846
"2017-09-05 00:00:00";18140
"2017-09-06 00:00:00";17970
"2017-09-07 00:00:00";17152
"2017-09-08 00:00:00";16768
"2017-09-09 00:00:00";9961
"2017-09-10 00:00:00";9946
"2017-09-11 00:00:00";14517
"2017-09-12 00:00:00";16557
"2017-09-13 00:00:00";23563
"2017-09-14 00:00:00";20918
"2017-09-15 00:00:00";19610
"2017-09-16 00:00:00";11082
"2017-09-17 00:00:00";10899
"2017-09-18 00:00:00";18101
"2017-09-19 00:00:00";17045
"2017-09-20 00:00:00";15564
"2017-09-21 00:00:00";13890
"2017-09-22 00:00:00";12571
"2017-09-23 00:00:00";7601
"2017-09-24 00:00:00";7857
"2017-09-25 00:00:00";12387
"2017-09-26 00:00:00";12867
"2017-09-27 00:00:00";13593
"2017-09-28 00:00:00";12025
"2017-09-29 00:00:00";11609
"2017-09-30 00:00:00";7578
"2017-10-01 00:00:00";8018
"2017-10-02 00:00:00";12156
"2017-10-03 00:00:00";12726
"2017-10-04 00:00:00";12871
"2017-10-05 00:00:00";11913
"2017-10-06 00:00:00";11004
"2017-10-07 00:00:00";7821
"2017-10-08 00:00:00";8170
"2017-10-09 00:00:00";12775
"2017-10-10 00:00:00";13683
"2017-10-11 00:00:00";15010
"2017-10-12 00:00:00";21361
"2017-10-13 00:00:00";22969
"2017-10-14 00:00:00";12900
"2017-10-15 00:00:00";12492
"2017-10-16 00:00:00";19758
"2017-10-17 00:00:00";18136
"2017-10-18 00:00:00";15875
"2017-10-19 00:00:00";15904
"2017-10-20 00:00:00";16545
"2017-10-21 00:00:00";13605
"2017-10-22 00:00:00";13501
"2017-10-23 00:00:00";21500
"2017-10-24 00:00:00";20861
"2017-10-25 00:00:00";19195
"2017-10-26 00:00:00";17901
"2017-10-27 00:00:00";16620
"2017-10-28 00:00:00";9905
"2017-10-29 00:00:00";10859
"2017-10-30 00:00:00";19197
"2017-10-31 00:00:00";19952
"2017-11-01 00:00:00";24280
"2017-11-02 00:00:00";31548
"2017-11-03 00:00:00";25837
"2017-11-04 00:00:00";15226
"2017-11-05 00:00:00";14376
"2017-11-06 00:00:00";22250
"2017-11-07 00:00:00";21738
"2017-11-08 00:00:00";23326
"2017-11-09 00:00:00";23276
"2017-11-10 00:00:00";21567
"2017-11-11 00:00:00";14001
"2017-11-12 00:00:00";13809
"2017-11-13 00:00:00";23564
"2017-11-14 00:00:00";22447
"2017-11-15 00:00:00";19294
"2017-11-16 00:00:00";19575
"2017-11-17 00:00:00";22387
"2017-11-18 00:00:00";15341
"2017-11-19 00:00:00";14884
"2017-11-20 00:00:00";24169
"2017-11-21 00:00:00";25575
"2017-11-22 00:00:00";21439
"2017-11-23 00:00:00";17104
"2017-11-24 00:00:00";15801
"2017-11-25 00:00:00";13162
"2017-11-26 00:00:00";18730
"2017-11-27 00:00:00";50835
"2017-11-28 00:00:00";58390
"2017-11-29 00:00:00";103067
"2017-11-30 00:00:00";79336
"2017-12-01 00:00:00";54791
"2017-12-02 00:00:00";31204
"2017-12-03 00:00:00";31125
"2017-12-04 00:00:00";64783
"2017-12-05 00:00:00";60623
"2017-12-06 00:00:00";70078
"2017-12-07 00:00:00";131165
"2017-12-08 00:00:00";123795
"2017-12-09 00:00:00";55273
"2017-12-10 00:00:00";49833
"2017-12-11 00:00:00";108907
"2017-12-12 00:00:00";101337
"2017-12-13 00:00:00";79883
"2017-12-14 00:00:00";62363
"2017-12-15 00:00:00";50766
"2017-12-16 00:00:00";33016
"2017-12-17 00:00:00";32181
"2017-12-18 00:00:00";54379
"2017-12-19 00:00:00";60352
"2017-12-20 00:00:00";59920
"2017-12-21 00:00:00";54466
"2017-12-22 00:00:00";54479
"2017-12-23 00:00:00";36579
"2017-12-24 00:00:00";25229
"2017-12-25 00:00:00";44891
"2017-12-26 00:00:00";56480
"2017-12-27 00:00:00";35020
"2017-12-28 00:00:00";32036
"2017-12-29 00:00:00";27966
"2017-12-30 00:00:00";20648
"2017-12-31 00:00:00";16155
"2018-01-01 00:00:00";18389
"2018-01-02 00:00:00";34560
"2018-01-03 00:00:00";40642
"2018-01-04 00:00:00";37235
"2018-01-05 00:00:00";32955
"2018-01-06 00:00:00";30874
"2018-01-07 00:00:00";28271
"2018-01-08 00:00:00";40064
"2018-01-09 00:00:00";41489
"2018-01-10 00:00:00";49062
"2018-01-11 00:00:00";36625
"2018-01-12 00:00:00";32988
"2018-01-13 00:00:00";20534
"2018-01-14 00:00:00";17864
"2018-01-15 00:00:00";26923
"2018-01-16 00:00:00";36107
"2018-01-17 00:00:00";42533
"2018-01-18 00:00:00";29780
"2018-01-19 00:00:00";23859
"2018-01-20 00:00:00";16433
"2018-01-21 00:00:00";14054
"2018-01-22 00:00:00";25069
"2018-01-23 00:00:00";20307
"2018-01-24 00:00:00";20963
"2018-01-25 00:00:00";20665
"2018-01-26 00:00:00";17277
"2018-01-27 00:00:00";12085
"2018-01-28 00:00:00";11913
"2018-01-29 00:00:00";18377
"2018-01-30 00:00:00";18539
"2018-01-31 00:00:00";23166
"2018-02-01 00:00:00";24795
"2018-02-02 00:00:00";27252
"2018-02-03 00:00:00";20668
"2018-02-04 00:00:00";19948
"2018-02-05 00:00:00";33650
"2018-02-06 00:00:00";30039
"2018-02-07 00:00:00";21567
"2018-02-08 00:00:00";21085
"2018-02-09 00:00:00";22483
"2018-02-10 00:00:00";15219
"2018-02-11 00:00:00";14565
"2018-02-12 00:00:00";20137
"2018-02-13 00:00:00";19654
"2018-02-14 00:00:00";18805
"2018-02-15 00:00:00";21559
"2018-02-16 00:00:00";17030
"2018-02-17 00:00:00";13166
"2018-02-18 00:00:00";10389
"2018-02-19 00:00:00";13307
"2018-02-20 00:00:00";26099
"2018-02-21 00:00:00";11335
"2018-02-22 00:00:00";11019
"2018-02-23 00:00:00";9067
"2018-02-24 00:00:00";7042
"2018-02-25 00:00:00";12238
"2018-02-26 00:00:00";14366
"2018-02-27 00:00:00";15607
"2018-02-28 00:00:00";12635
"2018-03-01 00:00:00";9393
"2018-03-02 00:00:00";18595
"2018-03-03 00:00:00";6361
"2018-03-04 00:00:00";6973
"2018-03-05 00:00:00";8735
"2018-03-06 00:00:00";21173
"2018-03-07 00:00:00";17197
"2018-03-08 00:00:00";8786
"2018-03-09 00:00:00";8126
"2018-03-10 00:00:00";5800
"2018-03-11 00:00:00";10048
"2018-03-12 00:00:00";10862
"2018-03-13 00:00:00";10493
"2018-03-14 00:00:00";9510
"2018-03-15 00:00:00";9968
"2018-03-16 00:00:00";9067
"2018-03-17 00:00:00";5733
"2018-03-18 00:00:00";7285
"2018-03-19 00:00:00";20257
"2018-03-20 00:00:00";13383
"2018-03-21 00:00:00";17418
"2018-03-22 00:00:00";23138
"2018-03-23 00:00:00";18664
"2018-03-24 00:00:00";6294
"2018-03-25 00:00:00";4960
"2018-03-26 00:00:00";14856
"2018-03-27 00:00:00";12930
"2018-03-28 00:00:00";19903
"2018-03-29 00:00:00";10614
"2018-03-30 00:00:00";9954
"2018-03-31 00:00:00";5932
"2018-04-01 00:00:00";6324
"2018-04-02 00:00:00";8237
"2018-04-03 00:00:00";11386
"2018-04-04 00:00:00";13279
"2018-04-05 00:00:00";12452
"2018-04-06 00:00:00";10633
"2018-04-07 00:00:00";7991
"2018-04-08 00:00:00";12030
"2018-04-09 00:00:00";7557
"2018-04-10 00:00:00";8737
"2018-04-11 00:00:00";9648
"2018-04-12 00:00:00";9287
"2018-04-13 00:00:00";7107
"2018-04-14 00:00:00";4928
"2018-04-15 00:00:00";5018
"2018-04-16 00:00:00";7034
"2018-04-17 00:00:00";12565
"2018-04-18 00:00:00";8778
"2018-04-19 00:00:00";7573
"2018-04-20 00:00:00";8259
"2018-04-21 00:00:00";8694
"2018-04-22 00:00:00";13155
"2018-04-23 00:00:00";18006
"2018-04-24 00:00:00";13831
"2018-04-25 00:00:00";11063
"2018-04-26 00:00:00";12696
"2018-04-27 00:00:00";7599
"2018-04-28 00:00:00";4489
"2018-04-29 00:00:00";4317
"2018-04-30 00:00:00";6818
"2018-05-01 00:00:00";6548
"2018-05-02 00:00:00";6553
"2018-05-03 00:00:00";6123
"2018-05-04 00:00:00";7339
"2018-05-05 00:00:00";4970
"2018-05-06 00:00:00";5993
"2018-05-07 00:00:00";8572
"2018-05-08 00:00:00";9534
"2018-05-09 00:00:00";8390
"2018-05-10 00:00:00";8301
"2018-05-11 00:00:00";6190
"2018-05-12 00:00:00";5079
"2018-05-13 00:00:00";4204
"2018-05-14 00:00:00";6251
"2018-05-15 00:00:00";6842
"2018-05-16 00:00:00";6723
"2018-05-17 00:00:00";7249
"2018-05-18 00:00:00";11799
"2018-05-19 00:00:00";7852
"2018-05-20 00:00:00";7680
"2018-05-21 00:00:00";10568
"2018-05-22 00:00:00";8456
"2018-05-23 00:00:00";7727
"2018-05-24 00:00:00";6333
"2018-05-25 00:00:00";5936
"2018-05-26 00:00:00";4130
"2018-05-27 00:00:00";9323
"2018-05-28 00:00:00";10772
"2018-05-29 00:00:00";6141
"2018-05-30 00:00:00";6158
"2018-05-31 00:00:00";12817
"2018-06-01 00:00:00";5112
"2018-06-02 00:00:00";3664
"2018-06-03 00:00:00";9726
"2018-06-04 00:00:00";13485
"2018-06-05 00:00:00";17713
"2018-06-06 00:00:00";29368
"2018-06-07 00:00:00";23527
"2018-06-08 00:00:00";17937
"2018-06-09 00:00:00";13781
"2018-06-10 00:00:00";15216
"2018-06-11 00:00:00";15869
"2018-06-12 00:00:00";12849
"2018-06-13 00:00:00";11212
"2018-06-14 00:00:00";7906
"2018-06-15 00:00:00";6125
"2018-06-16 00:00:00";4613
"2018-06-17 00:00:00";9877
"2018-06-18 00:00:00";10225
"2018-06-19 00:00:00";8200
"2018-06-20 00:00:00";17759
"2018-06-21 00:00:00";8366
"2018-06-22 00:00:00";6609
"2018-06-23 00:00:00";4481
"2018-06-24 00:00:00";9783
"2018-06-25 00:00:00";10886
"2018-06-26 00:00:00";11055
"2018-06-27 00:00:00";11127
"2018-06-28 00:00:00";12869
"2018-06-29 00:00:00";8156
"2018-06-30 00:00:00";8217
"2018-07-01 00:00:00";8140
"2018-07-02 00:00:00";9783
"2018-07-03 00:00:00";7792
"2018-07-04 00:00:00";7647
"2018-07-05 00:00:00";9855
"2018-07-06 00:00:00";5155
"2018-07-07 00:00:00";3548
"2018-07-08 00:00:00";4121
"2018-07-09 00:00:00";5905
"2018-07-10 00:00:00";10547
"2018-07-11 00:00:00";6200
"2018-07-12 00:00:00";5291
"2018-07-13 00:00:00";6795
"2018-07-14 00:00:00";6311
"2018-07-15 00:00:00";3819
"2018-07-16 00:00:00";9327
"2018-07-17 00:00:00";5721
"2018-07-18 00:00:00";6093
"2018-07-19 00:00:00";5529
"2018-07-20 00:00:00";5385
"2018-07-21 00:00:00";4741
"2018-07-22 00:00:00";4323
"2018-07-23 00:00:00";7712
"2018-07-24 00:00:00";7158
"2018-07-25 00:00:00";9209
"2018-07-26 00:00:00";6121
"2018-07-27 00:00:00";6043
"2018-07-28 00:00:00";6085
"2018-07-29 00:00:00";7053
"2018-07-30 00:00:00";7287
"2018-07-31 00:00:00";6568
"2018-08-01 00:00:00";6442
"2018-08-02 00:00:00";5378
"2018-08-03 00:00:00";7383
"2018-08-04 00:00:00";4339
"2018-08-05 00:00:00";4509
"2018-08-06 00:00:00";8956
"2018-08-07 00:00:00";8944
"2018-08-08 00:00:00";6442
"2018-08-09 00:00:00";5142
"2018-08-10 00:00:00";7532
"2018-08-11 00:00:00";3902
"2018-08-12 00:00:00";4834
"2018-08-13 00:00:00";6649
"2018-08-14 00:00:00";6304
"2018-08-15 00:00:00";7111
"2018-08-16 00:00:00";6276
"2018-08-17 00:00:00";5206
"2018-08-18 00:00:00";5282
"2018-08-19 00:00:00";5713
"2018-08-20 00:00:00";5462
"2018-08-21 00:00:00";5813
"2018-08-22 00:00:00";6581
"2018-08-23 00:00:00";6255
"2018-08-24 00:00:00";5408
"2018-08-25 00:00:00";5536
"2018-08-26 00:00:00";4553
"2018-08-27 00:00:00";6291
"2018-08-28 00:00:00";6023
"2018-08-29 00:00:00";6343
